property_id,location_id,page_url,property_type,price,location,city,province_name,latitude,longitude,baths,area,purpose,bedrooms,date_added,agency,agent,Area Type,Area Size,Area Category
17097121,4506,https://www.zameen.com/Property/al_rehman_garden_al_rehman_garden_phase_2_the_best_house_for_living_purpose-17097121-4506-1.html,House,9000000,Al Rehman Garden,Lahore,Punjab,31.598824,74.228218,4,5 Marla,For Sale,5,07-10-2019,Al Raqeeb Real Estate,Syed Shahid,Marla,5.0,0-5 Marla
17280673,6826,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_3_1st_portion_is_available_for_rent-17280673-6826-4.html,Upper Portion,40000,Gulistan-e-Jauhar,Karachi,Sindh,24.923999,67.13414,0,9.6 Marla,For Rent,3,07-15-2019,Property King,Ali Rizwan,Marla,9.6,5-10 Marla
12020911,153,https://www.zameen.com/Property/lahore_walton_road_10_marla_corner_double_storey_house_at_walton_road_60_feet_front-12020911-153-1.html,House,20000000,Walton Road,Lahore,Punjab,31.477098,74.357271,4,10 Marla,For Sale,4,09-06-2018,,,Marla,10.0,5-10 Marla
15737128,8917,https://www.zameen.com/Property/faisalabad_eden_valley_house_is_available_for_rent-15737128-8917-4.html,House,40000,Eden Valley,Faisalabad,Punjab,31.436061,73.154585,0,5 Marla,For Rent,0,04-17-2019,Al Nazeer Estate Agency,Ch. Ali Nisar Waraich,Marla,5.0,0-5 Marla
17282804,167,https://www.zameen.com/Property/islamabad_g_10_house_is_available_for_sale-17282804-167-1.html,House,35000000,G-10,Islamabad,Islamabad Capital,33.676103999999995,73.01384200000001,0,10.9 Marla,For Sale,6,07-15-2019,Dua Real Estate,Rana Abdul Khaliq,Marla,10.9,10-15 Marla
16970667,167,https://www.zameen.com/Property/islamabad_g_10_200_sq_yards_house_for_sale_in_g10-16970667-167-1.html,House,26000000,G-10,Islamabad,Islamabad Capital,33.676103999999995,73.01384200000001,0,8 Marla,For Sale,0,06-27-2019,Rifadah Real Estate,Saqib Tanoli,Marla,8.0,5-10 Marla
9376971,6839,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_15_flat_for_rent_in_block_15-9376971-6839-4.html,Flat,30000,Gulistan-e-Jauhar,Karachi,Sindh,24.920965,67.122366,3,6 Marla,For Rent,3,07-18-2019,,,Marla,6.0,5-10 Marla
16741505,6867,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_6_3rd_floor_flat_is_available_for_sale-16741505-6867-1.html,Flat,8000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.923765,67.09852,0,6.4 Marla,For Sale,3,06-14-2019,Madina Associates & Advisors,Sohail,Marla,6.4,5-10 Marla
16618217,4307,https://www.zameen.com/Property/wapda_town_wapda_town_phase_1_5_marla_house_in_wapda_town__phase_1-16618217-4307-1.html,House,11500000,Wapda Town,Lahore,Punjab,31.430421000000003,74.267721,4,5 Marla,For Sale,3,06-11-2019,Rukhshan Estate & Builders,Mrs Haroon,Marla,5.0,0-5 Marla
16111701,1784,https://www.zameen.com/Property/bahria_town_bahria_town_sector_c_a_10_marla_house_is_available_for_sale_at_an_affordable_price_of_rs_20000000-16111701-1784-1.html,House,20000000,Bahria Town,Lahore,Punjab,31.374195,74.191482,6,10 Marla,For Sale,5,06-02-2019,Al Buraaq Associates & Marketing,Mansha Sipra MScHonsMustahsan Bukhari,Marla,10.0,5-10 Marla
13995640,1613,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_block_d_defence_10_marla_brand_new_luxury_bungalow__mazhar_muneer_design_good_location-13995640-1613-1.html,House,31500000,DHA Defence,Lahore,Punjab,31.462493,74.452372,5,10 Marla,For Sale,4,03-05-2019,Freedom Estate & Builders,Hafiz Snawar Muhammad Bilal,Marla,10.0,5-10 Marla
17339919,8133,https://www.zameen.com/Property/rawalpindi_sadiqabad_house_is_available_for_sale-17339919-8133-1.html,House,6000000,Sadiqabad,Rawalpindi,Punjab,33.632397631086995,73.080732822418,0,2 Marla,For Sale,0,07-17-2019,Insaf Property,"Jahangir Khan, M Iqbal Khan",Marla,2.0,0-5 Marla
15258747,3878,https://www.zameen.com/Property/harbanspura_moeez_town_7_marla_tripple_story_corner_house_for_sale_in_moeez_town_lahore-15258747-3878-1.html,House,12000000,Harbanspura,Lahore,Punjab,31.580619,74.42263100000001,3,7 Marla,For Sale,3,04-04-2019,Jillani Estate,Hafiz Nadeem,Marla,7.0,5-10 Marla
12287318,1485,https://www.zameen.com/Property/d_h_a_dha_phase_8_120_sq_yard_bungalow_for_rent-12287318-1485-4.html,House,125000,DHA Defence,Karachi,Sindh,24.782215,67.074537,4,4.8 Marla,For Rent,4,09-21-2018,Al Majeed Enterprises,Muhammad Yasir Majee,Marla,4.8,0-5 Marla
17235503,8313,https://www.zameen.com/Property/gulberg_greens_gulberg_greens_block_a_flat_is_available_for_sale-17235503-8313-1.html,Flat,3536000,Gulberg,Islamabad,Islamabad Capital,33.606327,73.15983299999999,0,1.8 Marla,For Sale,1,07-11-2019,Madina Builders And Associates,Muhammad Liaqat,Marla,1.8,0-5 Marla
16307916,495,https://www.zameen.com/Property/karachi_scheme_33_g_1st_floor_house_is_available_for_sale-16307916-495-1.html,House,22000000,Scheme 33,Karachi,Sindh,24.938913,67.14059300000001,0,8 Marla,For Sale,6,05-06-2019,Muzammil Associates,Waseem,Marla,8.0,5-10 Marla
17108631,1599,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_block_b_lg_offer_superb_05_marla_outclass_slightly_used_luxury_bungalow_for_sale-17108631-1599-1.html,House,15800000,DHA Defence,Lahore,Punjab,31.467545,74.4207,4,5 Marla,For Sale,3,07-04-2019,Lahore Grande Estate,Zohaib Khan,Marla,5.0,0-5 Marla
9099697,1404,https://www.zameen.com/Property/rawalpindi_shalley_valley_10_marla_duplex_house_shallay_valley_lane_1_argent_sale-9099697-1404-1.html,House,19900000,Shalley Valley,Rawalpindi,Punjab,33.597548,73.014176,6,10 Marla,For Sale,6,07-04-2019,,,Marla,10.0,5-10 Marla
14085279,340,https://www.zameen.com/Property/islamabad_bani_gala_portion_is_available_for_rent-14085279-340-4.html,Upper Portion,30000,Bani Gala,Islamabad,Islamabad Capital,33.713488,73.16268000000001,0,10 Marla,For Rent,0,01-05-2019,,,Marla,10.0,5-10 Marla
17051166,340,https://www.zameen.com/Property/islamabad_bani_gala_here_is_a_good_opportunity_to_live_in_a_well_built_house-17051166-340-1.html,House,4700000,Bani Gala,Islamabad,Islamabad Capital,33.713488,73.16268000000001,2,5 Marla,For Sale,2,07-03-2019,Al Awsa Enterprises,"Ijaz Ahmed Khan, Raheel Rehmat Shahbaz",Marla,5.0,0-5 Marla
10174910,12053,https://www.zameen.com/Property/lahore_nabi_pura_double_storey_house_is_available_for_sale-10174910-12053-1.html,House,6500000,Nabi Pura,Lahore,Punjab,31.569904,74.39615,4,5 Marla,For Sale,7,07-03-2019,,,Marla,5.0,0-5 Marla
16906369,69,https://www.zameen.com/Property/lahore_cavalry_ground_double_storey_house_is_available_for_sale-16906369-69-1.html,House,18000000,Cavalry Ground,Lahore,Punjab,31.500556,74.367728,0,9.5 Marla,For Sale,5,06-25-2019,Subhan Estate Advisor,Muhammad Hussain Gh,Marla,9.5,5-10 Marla
16701345,9030,https://www.zameen.com/Property/bahria_town_karachi_bahria_apartments_flat_is_available_for_rent-16701345-9030-4.html,Flat,35000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,3,11.6 Marla,For Rent,3,06-17-2019,ZPN Real Estate & Builders,Farhan,Marla,11.6,10-15 Marla
17332081,9990,https://www.zameen.com/Property/lahore_rustam_park_brand_new_double_storey_house_is_available_for_sale-17332081-9990-1.html,House,4000000,Rustam Park,Lahore,Punjab,31.544218,74.29249399999999,0,1.5 Marla,For Sale,2,07-17-2019,Zeeshan Estate Advisors,Naveed Mughal,Marla,1.5,0-5 Marla
13599596,4987,https://www.zameen.com/Property/faisalabad_manawala_5_marla_house_for_sale-13599596-4987-1.html,House,5000000,Manawala,Faisalabad,Punjab,31.460590000000003,73.139663,4,5 Marla,For Sale,5,12-19-2018,,,Marla,5.0,0-5 Marla
16775452,1682,https://www.zameen.com/Property/islamabad_gulberg_gulberg_mall__appartments_for_sale-16775452-1682-1.html,Flat,6000000,Gulberg,Islamabad,Islamabad Capital,33.599018,73.211968,0,4.4 Marla,For Sale,2,06-19-2019,Gulberg Riser,Usman Ali,Marla,4.4,0-5 Marla
16952584,165,https://www.zameen.com/Property/islamabad_f_7_house_is_available_for_rent-16952584-165-4.html,House,120000,F-7,Islamabad,Islamabad Capital,33.720413,73.056493,5,9 Marla,For Rent,5,06-28-2019,Islamabad Empire,Siddique Khan,Marla,9.0,5-10 Marla
11623943,8566,https://www.zameen.com/Property/islamabad_green_avenue_1_kanal_house_available_for_rent_in_green_avenue-11623943-8566-4.html,House,200000,Green Avenue,Islamabad,Islamabad Capital,33.668941,73.151413,6,1 Kanal,For Rent,9,08-08-2018,,,Kanal,1.0,1-5 Kanal
17100137,509,https://www.zameen.com/Property/lahore_bahria_town_brand_new_10_marla_house_near_park_overseas_b_block_btl-17100137-509-1.html,House,19000000,Bahria Town,Lahore,Punjab,31.380313,74.18718299999999,6,10 Marla,For Sale,5,07-04-2019,Mash Allah Estate & Builders,Azam Ali,Marla,10.0,5-10 Marla
13572952,10867,https://www.zameen.com/Property/bahria_enclave_the_centrium_flat_is_available_for_sale-13572952-10867-1.html,Flat,3975000,Bahria Town,Islamabad,Islamabad Capital,33.680863,73.251355,0,1.6 Marla,For Sale,1,12-06-2018,,,Marla,1.6,0-5 Marla
15436630,1671,https://www.zameen.com/Property/clifton_clifton_block_9_brand_new_flat_is_available_for_sale-15436630-1671-1.html,Flat,35000000,Clifton,Karachi,Sindh,24.826626,67.037926,4,8.9 Marla,For Sale,3,05-06-2019,Chaudhry Estate,Javed Amin,Marla,8.9,5-10 Marla
15756051,13529,https://www.zameen.com/Property/scheme_33_sector_20_a_musalmanan_e_punjab_cooperative_housing_society_r_75_120_sq_yard_house_is_available_for_sale-15756051-13529-1.html,House,7000000,Scheme 33,Karachi,Sindh,24.98496,67.13292,2,4.8 Marla,For Sale,4,05-06-2019,,,Marla,4.8,0-5 Marla
16717838,163,https://www.zameen.com/Property/islamabad_f_11_f__11_markaz_penthouse__is_available_for_sale-16717838-163-1.html,Penthouse,35000000,F-11,Islamabad,Islamabad Capital,33.683532,72.99041,4,1 Kanal,For Sale,5,06-12-2019,Khan Property Advisor,Wali Khan,Kanal,1.0,1-5 Kanal
16522628,9354,https://www.zameen.com/Property/lahore_canal_bank_housing_scheme_the_best_house_for_living_purpose-16522628-9354-1.html,House,20500000,Canal Bank Housing Scheme,Lahore,Punjab,31.572434,74.413002,3,15 Marla,For Sale,2,06-11-2019,Zain Property & Advisor,Muhammad Umar Attari,Marla,15.0,10-15 Marla
14114575,1483,https://www.zameen.com/Property/d_h_a_dha_phase_6_flat_available_for_sale-14114575-1483-1.html,Flat,22500000,DHA Defence,Karachi,Sindh,24.805045,67.064323,3,7.3 Marla,For Sale,3,07-16-2019,Adam's Realtors,Faisal Khan,Marla,7.3,5-10 Marla
16827258,4190,https://www.zameen.com/Property/state_life_housing_society_state_life_housing_phase_1_only_2_months_used_10_marla_owner_built_house_available_in_state_life_housing_society-16827258-4190-1.html,House,16000000,State Life Housing Society,Lahore,Punjab,31.446824,74.404736,4,10 Marla,For Sale,4,06-18-2019,Fast Track Properties,Ali Asghar AwanFarhan Fazil,Marla,10.0,5-10 Marla
8669601,1314,https://www.zameen.com/Property/islamabad_ghauri_town_6_marla_double_storey_new_house_ghouri_town_phase_5_b_islamabad-8669601-1314-1.html,House,11500000,Ghauri Town,Islamabad,Islamabad Capital,33.619335,73.12531,6,6 Marla,For Sale,4,07-04-2019,,,Marla,6.0,5-10 Marla
16688964,339,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_flat_defence_residency__for_sale-16688964-339-1.html,Flat,2800000,DHA Defence,Islamabad,Islamabad Capital,33.527944,73.161392,0,2 Marla,For Sale,1,06-12-2019,,,Marla,2.0,0-5 Marla
17245064,1479,https://www.zameen.com/Property/d_h_a_dha_phase_2_here_is_a_good_opportunity_to_live_in_a_well_built_flat-17245064-1479-1.html,Flat,20500000,DHA Defence,Karachi,Sindh,24.834337,67.055397,3,7.1 Marla,For Sale,3,07-15-2019,IG Estate,M. Javed Memon,Marla,7.1,5-10 Marla
17233044,764,https://www.zameen.com/Property/islamabad_g_15_3_marla_luxurious_elite_class_flat_is_available_for_sale-17233044-764-1.html,Flat,5000000,G-15,Islamabad,Islamabad Capital,33.631485999999995,72.926559,1,2.8 Marla,For Sale,1,07-11-2019,Skyl Group,Waseem Cheema,Marla,2.8,0-5 Marla
17353515,7220,https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_l_3rd_floor_apartment_is_available_for_sale-17353515-7220-1.html,Flat,7000000,North Nazimabad,Karachi,Sindh,24.941744,67.053638,2,4.7 Marla,For Sale,2,07-18-2019,Galaxy Estate,"Muhammad Hasan, Farrukh",Marla,4.7,0-5 Marla
17072617,6827,https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_3_a_5_rooms_elite_apartments_in__lotus_f4__sidra_capital_in_gulistan_e_jauhar_block_3a-17072617-6827-1.html,Flat,14500000,Gulistan-e-Jauhar,Karachi,Sindh,24.923142,67.134826,3,7.1 Marla,For Sale,0,07-04-2019,WAG Estate & Construction,Muhammad Waqas Ansari,Marla,7.1,5-10 Marla
17239681,7080,https://www.zameen.com/Property/nazimabad_nazimabad_block_3_ground_floor_portion_is_available_for_rent-17239681-7080-4.html,Lower Portion,25000,Nazimabad,Karachi,Sindh,24.91493,67.02664399999999,2,4.3 Marla,For Rent,2,07-11-2019,Bismillah Associates,Tahir,Marla,4.3,0-5 Marla
17114446,165,https://www.zameen.com/Property/islamabad_f_7_beautiful_5_bed_house_available_for_rent_in_sector_f7-17114446-165-4.html,House,300000,F-7,Islamabad,Islamabad Capital,33.720413,73.056493,6,2 Kanal,For Rent,5,07-04-2019,5 Zones Associates,Muhammad Imran,Kanal,2.0,1-5 Kanal
17291790,217,https://www.zameen.com/Property/gulshan_e_iqbal_town_dhoraji_colony_1100_sq_fit_portion_2_bed_dd_at_dhorajee-17291790-217-4.html,Upper Portion,32000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.88776,67.076926,2,4.9 Marla,For Rent,2,07-15-2019,Hassan Associate Real Estate & Construction,Rehan Ahmed,Marla,4.9,0-5 Marla
17119841,10932,https://www.zameen.com/Property/lahore_labor_colony_well_built_apartment_available_in_good_location-17119841-10932-1.html,House,1500000,Labor Colony,Lahore,Punjab,31.40396,74.214497,2,3 Marla,For Sale,2,07-10-2019,Tanvir Associates,Tanvir Hussain,Marla,3.0,0-5 Marla
16707900,8484,https://www.zameen.com/Property/dha_phase_5_badar_commercial_area_2_bed_drawing_lounge_apartment_available_for_rent-16707900-8484-4.html,Flat,28000,DHA Defence,Karachi,Sindh,24.798481,67.045716,2,4.2 Marla,For Rent,2,06-17-2019,Skyhigh Enterprises,Zulqarnain A. Quresh,Marla,4.2,0-5 Marla
17164843,67,https://www.zameen.com/Property/lahore_canal_view_well_built_house_available_in_good_location-17164843-67-1.html,House,53000000,Canal View,Lahore,Punjab,31.478159,74.254017,5,2 Kanal,For Sale,5,07-10-2019,Sana Enterprises Real Estate,Engineer Ahtesham sb,Kanal,2.0,1-5 Kanal
17190094,8954,https://www.zameen.com/Property/buffer_zone_bufferzone_sector_15_a_4_the_best_house_for_living_purpose-17190094-8954-1.html,House,12000000,North Karachi,Karachi,Sindh,24.959785,67.07019,4,4.8 Marla,For Sale,4,07-10-2019,Royal Estate,Muneer Ahmed Majid Hussain,Marla,4.8,0-5 Marla
16965849,6858,https://www.zameen.com/Property/karachi_gulshan_e_iqbal_town_3_beds_1500_sq_ft_bungalow_facing_apartment_available_for_sale-16965849-6858-1.html,Flat,8500000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.898465,67.0625,3,6.7 Marla,For Sale,3,06-27-2019,A & I Group Of Companies,Ai Group Of Company,Marla,6.7,5-10 Marla
16500263,1039,https://www.zameen.com/Property/islamabad_h_13_5_marla_house_for_sale_khayam_town_h_13_islamabad-16500263-1039-1.html,House,5500000,H-13,Islamabad,Islamabad Capital,33.637489,72.972193,0,5 Marla,For Sale,0,07-03-2019,Twin Cities Real Estate,Ameer Khan,Marla,5.0,0-5 Marla
16867344,9030,https://www.zameen.com/Property/bahria_town_karachi_bahria_apartments_950_sqft_available_2_bedrooms_apartment_in_bahria_town_karachi-16867344-9030-1.html,Flat,6500000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,2,4.2 Marla,For Sale,2,06-30-2019,The Estate Arts,Sajjad Ahmed,Marla,4.2,0-5 Marla
15997089,1447,https://www.zameen.com/Property/dha_defence_dha_phase_5_spanish_faisal_rasool_lavish_bungalow_at_top_location__dha_phase_5_dha_defence_lahore-15997089-1447-1.html,House,37500000,DHA Defence,Lahore,Punjab,31.462493,74.40934200000001,5,10 Marla,For Sale,4,06-28-2019,Yousaf Bhai's Real Estate,Suleman Yousaf,Marla,10.0,5-10 Marla
17068870,67,https://www.zameen.com/Property/lahore_canal_view_22_marla_4_bedrooms_beautiful_location_owner_build_house_for_sale_in_canal_view_a_block-17068870-67-1.html,House,42500000,Canal View,Lahore,Punjab,31.478159,74.254017,4,1.1 Kanal,For Sale,4,07-02-2019,Lions Home Design & Build,Asad Mirza,Kanal,1.1,1-5 Kanal
17156715,3971,https://www.zameen.com/Property/johar_town_phase_2_johar_town_phase_2_block_j2_5_marla_house__prime_location_near_expo_center_and_emporium_mall-17156715-3971-1.html,House,13000000,Johar Town,Lahore,Punjab,31.469082,74.25654899999999,5,5 Marla,For Sale,4,07-10-2019,,,Marla,5.0,0-5 Marla
17004147,3387,https://www.zameen.com/Property/g_9_g_9_4_here_is_a_good_opportunity_to_live_in_a_well_built_house-17004147-3387-1.html,House,37500000,G-9,Islamabad,Islamabad Capital,33.686496000000005,73.039076,6,10 Marla,For Sale,6,07-01-2019,Masood Estate ,Masood Mugh,Marla,10.0,5-10 Marla
8698431,6674,https://www.zameen.com/Property/dha_phase_6_bukhari_commercial_area_flat_for_sale_2_bed_d_d_completion_building-8698431-6674-1.html,Flat,9800000,DHA Defence,Karachi,Sindh,24.791955,67.06508199999999,2,4.2 Marla,For Sale,2,02-17-2019,Hamza Enterprises,Faheem Raza,Marla,4.2,0-5 Marla
8632486,198,https://www.zameen.com/Property/karachi_bath_island_flat_available_for_sale-8632486-198-1.html,Flat,34000000,Bath Island,Karachi,Sindh,24.835661,67.028604,0,10.9 Marla,For Sale,4,06-30-2019,Khatwani Estate,Ajay Khatwani,Marla,10.9,10-15 Marla
17218857,3337,https://www.zameen.com/Property/g_13_g_13_1_portion_is_available_for_rent-17218857-3337-4.html,Upper Portion,25000,G-13,Islamabad,Islamabad Capital,33.645957,72.96247199999999,0,4 Marla,For Rent,0,07-10-2019,Malik Estate & Builders,Malik Humayun,Marla,4.0,0-5 Marla
17208037,9031,https://www.zameen.com/Property/bahria_town_precinct_2_bahria_homes_iqbal_villas_villa_is_available_for_sale_in_bahria_homes_iqbal_villas-17208037-9031-1.html,House,14500000,Bahria Town Karachi,Karachi,Sindh,25.009119,67.307179,3,6.1 Marla,For Sale,3,07-11-2019,Zuraaco Real Estate Services,Ammar Aslam,Marla,6.1,5-10 Marla
13388542,8484,https://www.zameen.com/Property/dha_phase_5_badar_commercial_area_flat_is_up_for_rent_in_badar_commercial_area_demand_is_sightly_negotiable-13388542-8484-4.html,Flat,40000,DHA Defence,Karachi,Sindh,24.798481,67.045716,2,4.4 Marla,For Rent,2,12-20-2018,,,Marla,4.4,0-5 Marla
16554448,1404,https://www.zameen.com/Property/rawalpindi_shalley_valley_ground_floor_new_is_available_for_rent-16554448-1404-4.html,Lower Portion,40000,Shalley Valley,Rawalpindi,Punjab,33.597548,73.014176,3,10 Marla,For Rent,3,06-05-2019,,,Marla,10.0,5-10 Marla
17307814,3443,https://www.zameen.com/Property/i_8_i_8_3_portion_is_available_for_rent-17307814-3443-4.html,Lower Portion,60000,I-8,Islamabad,Islamabad Capital,33.673783,73.074703,0,14.2 Marla,For Rent,3,07-16-2019,Estate Point,M. Abbas,Marla,14.2,10-15 Marla
16808981,329,https://www.zameen.com/Property/islamabad_e_11_ground_portion_is_available_for_rent-16808981-329-4.html,Lower Portion,85000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,3,1 Kanal,For Rent,3,06-20-2019,Eco Green. Pk,Kamran Khan,Kanal,1.0,1-5 Kanal
17292312,1664,https://www.zameen.com/Property/clifton_clifton_block_2_flat_is_available_for_rent-17292312-1664-4.html,Flat,40000,Clifton,Karachi,Sindh,24.813927,67.01261,0,6.7 Marla,For Rent,3,07-15-2019,Indus Estate,Muhammad Aamir,Marla,6.7,5-10 Marla
17155362,783,https://www.zameen.com/Property/lahore_shadbagh_double_storey_5_marla_house_for_sale-17155362-783-1.html,House,12000000,Shadbagh,Lahore,Punjab,31.602644,74.340019,3,5 Marla,For Sale,3,07-10-2019,,,Marla,5.0,0-5 Marla
13060853,8336,https://www.zameen.com/Property/rawalpindi_new_lalazar_ground_floor_portion_for_rent-13060853-8336-4.html,Lower Portion,28000,New Lalazar,Rawalpindi,Punjab,33.561043,73.070615,3,10 Marla,For Rent,2,11-10-2018,,,Marla,10.0,5-10 Marla
16851363,547,https://www.zameen.com/Property/lahore_lda_avenue_10_marla_new_house_for_sale-16851363-547-1.html,House,19000000,LDA Avenue,Lahore,Punjab,31.416285,74.211788,6,10 Marla,For Sale,5,06-25-2019,,,Marla,10.0,5-10 Marla
17264590,6853,https://www.zameen.com/Property/scheme_33_saadi_town_here_is_a_good_opportunity_to_live_in_a_well_built_house-17264590-6853-1.html,House,24000000,Scheme 33,Karachi,Sindh,24.964623,67.16855799999999,6,9.6 Marla,For Sale,6,07-14-2019,Al Affan Real Estate,Syed Aqeel Shaikh,Marla,9.6,5-10 Marla
